bike_station,bike_lat,bike_lon,tram_stop,tram_lat,tram_lon,tram_line,distance_km,distance_m,walkable_5min,walkable_10min
Rondelet,43.6041463,3.8748308,Observatoire,43.606427,3.8766896,43233,0.29447209163376575,294.47209163376573,True,True
Rondelet,43.6041463,3.8748308,Plan Cabanes,43.6085497,3.8680755,43121,0.7318326658259494,731.8326658259494,False,True
Rondelet,43.6041463,3.8748308,Nouveau Saint-Roch,43.5992903,3.8756446,42247,0.5439242481189249,543.9242481189249,False,True
Rondelet,43.6041463,3.8748308,Rondelet,43.6031345,3.8759259,42245,0.14294394503098004,142.94394503098005,True,True
Rondelet,43.6041463,3.8748308,Observatoire,43.6063438,3.8768143,43125,0.29191319418699374,291.91319418699374,True,True
Rondelet,43.6041463,3.8748308,Gambetta,43.6055891,3.8739545,43123,0.1752621627367062,175.2621627367062,True,True
Rondelet,43.6041463,3.8748308,Gambetta - Chaptal,43.6062372,3.8727299,43235,0.2875235021843959,287.52350218439585,True,True
Rondelet,43.6041463,3.8748308,Gare Saint-Roch République,43.6052424,3.8797132,43127,0.41158101140171377,411.5810114017138,False,True
Rondelet,43.6041463,3.8748308,Comédie,43.6083781,3.8798137,41223,0.618372967866075,618.372967866075,False,True
Rondelet,43.6041463,3.8748308,Gare Saint-Roch,43.6056635,3.8802526,41221,0.4680148336459376,468.0148336459376,False,True
Rondelet,43.6041463,3.8748308,Du Guesclin,43.6071804,3.8833017,41138,0.7609291325566647,760.9291325566647,False,True
Rondelet,43.6041463,3.8748308,Du Guesclin,43.6070636,3.8831972,41218,0.7476714499213344,747.6714499213344,False,True
Rondelet,43.6041463,3.8748308,Place Carnot,43.6037618,3.8842324,42241,0.7582132995012631,758.2132995012631,False,True
Rondelet,43.6041463,3.8748308,Plan Cabanes,43.6085626,3.8681304,43237,0.7295181821141318,729.5181821141317,False,True
Rondelet,43.6041463,3.8748308,Place Carnot,43.6037042,3.8842576,Unknown,0.7606265964068956,760.6265964068956,False,True
Rondelet,43.6041463,3.8748308,Peyrou - Arc de Triomphe,43.6117993,3.8723484,44103,0.8741309015807057,874.1309015807058,False,False
Rondelet,43.6041463,3.8748308,Saint-Guilhem - Courreau,43.6081132,3.8735064,44204,0.45380566306229725,453.80566306229724,False,True
Rondelet,43.6041463,3.8748308,Saint-Guilhem - Courreau,43.6081284,3.8735437,44104,0.4547548864954556,454.7548864954556,False,True
Rondelet,43.6041463,3.8748308,Peyrou - Arc de Triomphe,43.611415,3.8722575,44203,0.8343753178004403,834.3753178004403,False,False
Rondelet,43.6041463,3.8748308,Place du 8 Mai 1945,43.6012443,3.8679343,Unknown,0.642259381247181,642.259381247181,False,True
Rondelet,43.6041463,3.8748308,Place du 8 Mai 1945,43.6012189,3.8679665,Unknown,0.6414476823689205,641.4476823689205,False,True
Rondelet,43.6041463,3.8748308,Parc Clemenceau,43.6031532,3.8717667,Unknown,0.2703048446715608,270.3048446715608,True,True
Rondelet,43.6041463,3.8748308,Parc Clemenceau,43.6033971,3.8721461,Unknown,0.2316668023080088,231.66680230800878,True,True
Rondelet,43.6041463,3.8748308,Gambetta - Saint-Denis,43.6050726,3.8745319,Unknown,0.10577421501888612,105.77421501888612,True,True
Plan Cabanes,43.6084996,3.868611,Comédie,43.6084079,3.8797702,41133,0.8985176568553467,898.5176568553467,False,False
Plan Cabanes,43.6084996,3.868611,Gare Saint-Roch,43.6056584,3.8801992,41135,0.9850575523355989,985.0575523355989,False,False
Plan Cabanes,43.6084996,3.868611,Albert 1er - Saint-Charles,43.6164538,3.8741502,41127,0.9905303396153935,990.5303396153935,False,False
Plan Cabanes,43.6084996,3.868611,Rondelet,43.6030665,3.8761818,42125,0.8582293917433013,858.2293917433012,False,False
Plan Cabanes,43.6084996,3.868611,Gare Saint-Roch République,43.6051723,3.8797962,43231,0.9736138580084357,973.6138580084357,False,False
Plan Cabanes,43.6084996,3.868611,Observatoire,43.606427,3.8766896,43233,0.6900640043791983,690.0640043791983,False,True
Plan Cabanes,43.6084996,3.868611,Plan Cabanes,43.6085497,3.8680755,43121,0.043473036583409355,43.47303658340935,True,True
Plan Cabanes,43.6084996,3.868611,Rondelet,43.6031345,3.8759259,42245,0.8383218027498428,838.3218027498428,False,False
Plan Cabanes,43.6084996,3.868611,Observatoire,43.6063438,3.8768143,43125,0.7026383040811208,702.6383040811209,False,True
Plan Cabanes,43.6084996,3.868611,Gambetta,43.6055891,3.8739545,43123,0.5383649512063454,538.3649512063454,False,True
Plan Cabanes,43.6084996,3.868611,Gambetta - Chaptal,43.6062372,3.8727299,43235,0.41625118768765307,416.25118768765304,False,True
Plan Cabanes,43.6084996,3.868611,Gare Saint-Roch République,43.6052424,3.8797132,43127,0.9644811889431621,964.4811889431621,False,False
Plan Cabanes,43.6084996,3.868611,Arceaux,43.609864,3.8624768,43119,0.5166537843947363,516.6537843947362,False,True
Plan Cabanes,43.6084996,3.868611,Comédie,43.6083781,3.8798137,41223,0.9020635105670692,902.0635105670692,False,False
Plan Cabanes,43.6084996,3.868611,Gare Saint-Roch,43.6056635,3.8802526,41221,0.9889498574496087,988.9498574496088,False,False
Plan Cabanes,43.6084996,3.868611,Albert 1er - Saint-Charles,43.6166028,3.8739949,41229,0.9998686291987493,999.8686291987493,False,False
Plan Cabanes,43.6084996,3.868611,Plan Cabanes,43.6085626,3.8681304,43237,0.039323469209419586,39.323469209419585,True,True
Plan Cabanes,43.6084996,3.868611,Arceaux,43.6100217,3.8615025,43239,0.5968198028189875,596.8198028189875,False,True
Plan Cabanes,43.6084996,3.868611,Peyrou - Arc de Triomphe,43.6117993,3.8723484,44103,0.47451448024336873,474.5144802433687,False,True
Plan Cabanes,43.6084996,3.868611,Saint-Guilhem - Courreau,43.6081132,3.8735064,44204,0.3964788591823798,396.4788591823798,True,True
Plan Cabanes,43.6084996,3.868611,Saint-Guilhem - Courreau,43.6081284,3.8735437,44104,0.3992861399288802,399.2861399288802,True,True
Plan Cabanes,43.6084996,3.868611,Peyrou - Arc de Triomphe,43.611415,3.8722575,44203,0.43735817148458256,437.35817148458256,False,True
Plan Cabanes,43.6084996,3.868611,Albert 1er - Jardin des Plantes,43.6148176,3.8737832,44102,0.8166653791043484,816.6653791043484,False,False
Plan Cabanes,43.6084996,3.868611,Albert 1er - Jardin des Plantes,43.6148246,3.873733,44202,0.8152834268564568,815.2834268564568,False,False
Plan Cabanes,43.6084996,3.868611,Cité Créative - Parc Montcalm,43.6016487,3.8621399,Unknown,0.9229278690821346,922.9278690821346,False,False
Plan Cabanes,43.6084996,3.868611,Cité Créative - Parc Montcalm,43.6016123,3.8621132,Unknown,0.9274825771333456,927.4825771333456,False,False
Plan Cabanes,43.6084996,3.868611,Place du 8 Mai 1945,43.6012443,3.8679343,Unknown,0.8085904031626562,808.5904031626562,False,False
Plan Cabanes,43.6084996,3.868611,Place du 8 Mai 1945,43.6012189,3.8679665,Unknown,0.8112383834937572,811.2383834937572,False,False
Plan Cabanes,43.6084996,3.868611,Parc Clemenceau,43.6031532,3.8717667,Unknown,0.6465144660713592,646.5144660713592,False,True
Plan Cabanes,43.6084996,3.868611,Parc Clemenceau,43.6033971,3.8721461,Unknown,0.6347653961325868,634.7653961325867,False,True
Plan Cabanes,43.6084996,3.868611,Gambetta - Saint-Denis,43.6050726,3.8745319,Unknown,0.6103069538756324,610.3069538756324,False,True
Tonnelles,43.6151527,3.8394759,Pergola,43.6174105,3.8397593,43111,0.2520903887993498,252.0903887993498,True,True
Tonnelles,43.6151527,3.8394759,Tonnelles,43.6134871,3.8397933,43113,0.18696064526098427,186.96064526098428,True,True
Tonnelles,43.6151527,3.8394759,Jules Guesde,43.6113243,3.8467949,43115,0.7269168019770547,726.9168019770547,False,True
Tonnelles,43.6151527,3.8394759,Hôtel du Département,43.6220087,3.8351279,43109,0.8388617736007362,838.8617736007362,False,False
Tonnelles,43.6151527,3.8394759,Pilory,43.6195923,3.8321502,43107,0.7690760634089283,769.0760634089283,False,True
Tonnelles,43.6151527,3.8394759,Jules Guesde,43.6114471,3.8466375,43243,0.7086576926907078,708.6576926907078,False,True
Tonnelles,43.6151527,3.8394759,Hôtel du Département,43.6219189,3.8349511,43249,0.8359006024040859,835.9006024040859,False,False
Tonnelles,43.6151527,3.8394759,Pergola,43.6182507,3.8391413,43247,0.34553337295469566,345.53337295469566,True,True
Tonnelles,43.6151527,3.8394759,Pilory,43.6195151,3.8319619,43251,0.775361230889416,775.361230889416,False,True
Tonnelles,43.6151527,3.8394759,Tonnelles,43.6135181,3.8395235,43245,0.18179961816969403,181.79961816969404,True,True
Beaux-Arts,43.6169338,3.8834353,Corum,43.6142561,3.881957,41131,0.3206493464574971,320.6493464574971,True,True
Beaux-Arts,43.6169338,3.8834353,Louis Blanc - Agora de la Danse,43.6147274,3.8782032,41129,0.48744372721769486,487.44372721769486,False,True
Beaux-Arts,43.6169338,3.8834353,Comédie,43.6084079,3.8797702,41133,0.9928939952462106,992.8939952462106,False,False
Beaux-Arts,43.6169338,3.8834353,Albert 1er - Saint-Charles,43.6164538,3.8741502,41127,0.7493712792100129,749.3712792100129,False,True
Beaux-Arts,43.6169338,3.8834353,Corum,43.6144182,3.8818054,42141,0.30896768271364083,308.96768271364084,True,True
Beaux-Arts,43.6169338,3.8834353,Jeu de Mail des Abbés,43.6204816,3.8840706,42145,0.3977984209371882,397.7984209371882,True,True
Beaux-Arts,43.6169338,3.8834353,Beaux-Arts,43.6170502,3.8835972,42143,0.018368114965755983,18.368114965755982,True,True
Beaux-Arts,43.6169338,3.8834353,Les Aubes,43.6139508,3.8883314,42231,0.5151487268473091,515.148726847309,False,True
Beaux-Arts,43.6169338,3.8834353,Antigone,43.6086092,3.8866898,41139,0.9620205326077994,962.0205326077994,False,False
Beaux-Arts,43.6169338,3.8834353,Comédie,43.6083781,3.8798137,41223,0.9950265969697937,995.0265969697937,False,False
Beaux-Arts,43.6169338,3.8834353,Beaux-Arts,43.6169338,3.8834353,42227,0.0,0.0,True,True
Beaux-Arts,43.6169338,3.8834353,Corum,43.6141886,3.881667,41225,0.33681402238724867,336.81402238724866,True,True
Beaux-Arts,43.6169338,3.8834353,Corum,43.6144479,3.8821386,42229,0.29547367123383866,295.4736712338387,True,True
Beaux-Arts,43.6169338,3.8834353,Jeu de Mail des Abbés,43.6203407,3.884074,42225,0.38230309585714406,382.30309585714406,True,True
Beaux-Arts,43.6169338,3.8834353,Louis Blanc - Agora de la Danse,43.6147682,3.8780174,41227,0.4982164558549181,498.2164558549181,False,True
Beaux-Arts,43.6169338,3.8834353,Albert 1er - Saint-Charles,43.6166028,3.8739949,41229,0.7608598418911394,760.8598418911395,False,True
Beaux-Arts,43.6169338,3.8834353,Les Aubes,43.61399,3.8881044,42139,0.49843123388603966,498.43123388603965,False,True
Beaux-Arts,43.6169338,3.8834353,Antigone,43.6084999,3.8866241,41217,0.9723104686176081,972.3104686176081,False,False
Beaux-Arts,43.6169338,3.8834353,Jeu de Mail des Abbés,43.6204066,3.8840474,Unknown,0.38928869442645936,389.28869442645936,True,True
Beaux-Arts,43.6169338,3.8834353,Albert 1er - Jardin des Plantes,43.6148176,3.8737832,44102,0.8118717122980067,811.8717122980067,False,False
Beaux-Arts,43.6169338,3.8834353,Albert 1er - Jardin des Plantes,43.6148246,3.873733,44202,0.815516104099602,815.516104099602,False,False
Beaux-Arts,43.6169338,3.8834353,Jeu de Mail des Abbés,43.6204139,3.8840985,Unknown,0.39063480167681225,390.63480167681223,True,True
Parvis Jules Ferry - Gare Saint-Roch,43.605325,3.881229,Corum,43.6142561,3.881957,41131,0.9948211417132152,994.8211417132152,False,False
Parvis Jules Ferry - Gare Saint-Roch,43.605325,3.881229,Comédie,43.6084079,3.8797702,41133,0.3623665905116492,362.36659051164924,True,True
Parvis Jules Ferry - Gare Saint-Roch,43.605325,3.881229,Gare Saint-Roch,43.6056584,3.8801992,41135,0.09082661031692167,90.82661031692167,True,True
Parvis Jules Ferry - Gare Saint-Roch,43.605325,3.881229,Place Carnot,43.6036345,3.8842954,42129,0.31031400209967097,310.314002099671,True,True
Parvis Jules Ferry - Gare Saint-Roch,43.605325,3.881229,Voltaire,43.6037049,3.8892253,42131,0.6685751143960919,668.5751143960919,False,True
Parvis Jules Ferry - Gare Saint-Roch,43.605325,3.881229,Antigone,43.6086092,3.8866898,41139,0.571555707689315,571.555707689315,False,True
Parvis Jules Ferry - Gare Saint-Roch,43.605325,3.881229,Léon Blum,43.6088993,3.8902941,41141,0.8310702512223755,831.0702512223755,False,False
Parvis Jules Ferry - Gare Saint-Roch,43.605325,3.881229,Rondelet,43.6030665,3.8761818,42125,0.4777278543002829,477.7278543002829,False,True
Parvis Jules Ferry - Gare Saint-Roch,43.605325,3.881229,Nouveau Saint-Roch,43.5994208,3.8756775,42123,0.7942512268644565,794.2512268644565,False,True
Parvis Jules Ferry - Gare Saint-Roch,43.605325,3.881229,Gare Saint-Roch République,43.6051723,3.8797962,43231,0.11660788848868375,116.60788848868376,True,True
Parvis Jules Ferry - Gare Saint-Roch,43.605325,3.881229,Observatoire,43.606427,3.8766896,43233,0.385490091745164,385.490091745164,True,True
Parvis Jules Ferry - Gare Saint-Roch,43.605325,3.881229,Nouveau Saint-Roch,43.5992903,3.8756446,42247,0.8077591184686538,807.7591184686538,False,False
Parvis Jules Ferry - Gare Saint-Roch,43.605325,3.881229,Rondelet,43.6031345,3.8759259,42245,0.49158407134767507,491.5840713476751,False,True
Parvis Jules Ferry - Gare Saint-Roch,43.605325,3.881229,Observatoire,43.6063438,3.8768143,43125,0.37307165390769365,373.07165390769364,True,True
Parvis Jules Ferry - Gare Saint-Roch,43.605325,3.881229,Gambetta,43.6055891,3.8739545,43123,0.5864561520630729,586.4561520630729,False,True
Parvis Jules Ferry - Gare Saint-Roch,43.605325,3.881229,Gambetta - Chaptal,43.6062372,3.8727299,43235,0.6917942447219433,691.7942447219433,False,True
Parvis Jules Ferry - Gare Saint-Roch,43.605325,3.881229,Gare Saint-Roch République,43.6052424,3.8797132,43127,0.12239302783612724,122.39302783612723,True,True
Parvis Jules Ferry - Gare Saint-Roch,43.605325,3.881229,Comédie,43.6083781,3.8798137,41223,0.35810364124634303,358.10364124634305,True,True
Parvis Jules Ferry - Gare Saint-Roch,43.605325,3.881229,Gare Saint-Roch,43.6056635,3.8802526,41221,0.0871625711196776,87.1625711196776,True,True
Parvis Jules Ferry - Gare Saint-Roch,43.605325,3.881229,Corum,43.6141886,3.881667,41225,0.986218013616754,986.218013616754,False,False
Parvis Jules Ferry - Gare Saint-Roch,43.605325,3.881229,Du Guesclin,43.6071804,3.8833017,41138,0.26535813467922825,265.3581346792283,True,True
Parvis Jules Ferry - Gare Saint-Roch,43.605325,3.881229,Antigone,43.6084999,3.8866241,41217,0.5597532308216635,559.7532308216635,False,True
Parvis Jules Ferry - Gare Saint-Roch,43.605325,3.881229,Du Guesclin,43.6070636,3.8831972,41218,0.24997437306833944,249.97437306833945,True,True
Parvis Jules Ferry - Gare Saint-Roch,43.605325,3.881229,Léon Blum,43.6089494,3.8900989,41215,0.820025307886051,820.025307886051,False,False
Parvis Jules Ferry - Gare Saint-Roch,43.605325,3.881229,Place Carnot,43.6037618,3.8842324,42241,0.2978158049065163,297.81580490651635,True,True
Parvis Jules Ferry - Gare Saint-Roch,43.605325,3.881229,Voltaire,43.6037185,3.8889694,42239,0.6483379707195189,648.3379707195189,False,True
Parvis Jules Ferry - Gare Saint-Roch,43.605325,3.881229,Place Carnot,43.6037042,3.8842576,Unknown,0.30322827940712876,303.22827940712875,True,True
Parvis Jules Ferry - Gare Saint-Roch,43.605325,3.881229,Saint-Guilhem - Courreau,43.6081132,3.8735064,44204,0.6947949284384111,694.794928438411,False,True
Parvis Jules Ferry - Gare Saint-Roch,43.605325,3.881229,Saint-Guilhem - Courreau,43.6081284,3.8735437,44104,0.6928672758864076,692.8672758864076,False,True
Parvis Jules Ferry - Gare Saint-Roch,43.605325,3.881229,Peyrou - Arc de Triomphe,43.611415,3.8722575,44203,0.9901105437286919,990.1105437286919,False,False
Parvis Jules Ferry - Gare Saint-Roch,43.605325,3.881229,Parc Clemenceau,43.6031532,3.8717667,Unknown,0.7992474778945706,799.2474778945706,False,True
Parvis Jules Ferry - Gare Saint-Roch,43.605325,3.881229,Parc Clemenceau,43.6033971,3.8721461,Unknown,0.7621119946380523,762.1119946380524,False,True
Parvis Jules Ferry - Gare Saint-Roch,43.605325,3.881229,Gambetta - Saint-Denis,43.6050726,3.8745319,Unknown,0.5399621436949504,539.9621436949504,False,True
Louis Blanc,43.614645,3.8776294,Corum,43.6142561,3.881957,41131,0.3510665001863806,351.0665001863806,True,True
Louis Blanc,43.614645,3.8776294,Louis Blanc - Agora de la Danse,43.6147274,3.8782032,41129,0.04709344630625521,47.09344630625521,True,True
Louis Blanc,43.614645,3.8776294,Stade Philippidès,43.6189067,3.8694871,41125,0.8088276526600084,808.8276526600084,False,False
Louis Blanc,43.614645,3.8776294,Comédie,43.6084079,3.8797702,41133,0.714629193331064,714.629193331064,False,True
Louis Blanc,43.614645,3.8776294,Albert 1er - Saint-Charles,43.6164538,3.8741502,41127,0.3448217545983142,344.8217545983142,True,True
Louis Blanc,43.614645,3.8776294,Corum,43.6144182,3.8818054,42141,0.3371325561867413,337.13255618674134,True,True
Louis Blanc,43.614645,3.8776294,Jeu de Mail des Abbés,43.6204816,3.8840706,42145,0.8307019455470535,830.7019455470535,False,False
Louis Blanc,43.614645,3.8776294,Beaux-Arts,43.6170502,3.8835972,42143,0.5498513199525806,549.8513199525806,False,True
Louis Blanc,43.614645,3.8776294,Les Aubes,43.6139508,3.8883314,42231,0.8650166220856176,865.0166220856175,False,False
Louis Blanc,43.614645,3.8776294,Antigone,43.6086092,3.8866898,41139,0.9912248191298866,991.2248191298866,False,False
Louis Blanc,43.614645,3.8776294,Observatoire,43.606427,3.8766896,43233,0.9169270549633345,916.9270549633345,False,False
Louis Blanc,43.614645,3.8776294,Observatoire,43.6063438,3.8768143,43125,0.9253811318449352,925.3811318449352,False,False
Louis Blanc,43.614645,3.8776294,Comédie,43.6083781,3.8798137,41223,0.7186943385630988,718.6943385630989,False,True
Louis Blanc,43.614645,3.8776294,Beaux-Arts,43.6169338,3.8834353,42227,0.5321916289455556,532.1916289455556,False,True
Louis Blanc,43.614645,3.8776294,Corum,43.6141886,3.881667,41225,0.3289846257040229,328.9846257040229,True,True
Louis Blanc,43.614645,3.8776294,Corum,43.6144479,3.8821386,42229,0.36367308419393357,363.67308419393356,True,True
Louis Blanc,43.614645,3.8776294,Jeu de Mail des Abbés,43.6203407,3.884074,42225,0.818693768000651,818.693768000651,False,False
Louis Blanc,43.614645,3.8776294,Louis Blanc - Agora de la Danse,43.6147682,3.8780174,41227,0.03410779341204244,34.10779341204244,True,True
Louis Blanc,43.614645,3.8776294,Albert 1er - Saint-Charles,43.6166028,3.8739949,41229,0.36469259081114686,364.69259081114683,True,True
Louis Blanc,43.614645,3.8776294,Les Aubes,43.61399,3.8881044,42139,0.8464299695134745,846.4299695134745,False,False
Louis Blanc,43.614645,3.8776294,Du Guesclin,43.6071804,3.8833017,41138,0.9473618260074234,947.3618260074234,False,False
Louis Blanc,43.614645,3.8776294,Antigone,43.6084999,3.8866241,41217,0.9956407176987563,995.6407176987562,False,False
Louis Blanc,43.614645,3.8776294,Du Guesclin,43.6070636,3.8831972,41218,0.9547827311101836,954.7827311101836,False,False
Louis Blanc,43.614645,3.8776294,Stade Philippidès,43.6190802,3.8695186,41231,0.8182540828632905,818.2540828632905,False,False
Louis Blanc,43.614645,3.8776294,Jeu de Mail des Abbés,43.6204066,3.8840474,Unknown,0.8230294424249391,823.0294424249391,False,False
Louis Blanc,43.614645,3.8776294,Peyrou - Arc de Triomphe,43.6117993,3.8723484,44103,0.5299840584830305,529.9840584830306,False,True
Louis Blanc,43.614645,3.8776294,Saint-Guilhem - Courreau,43.6081132,3.8735064,44204,0.798560789596209,798.560789596209,False,True
Louis Blanc,43.614645,3.8776294,Saint-Guilhem - Courreau,43.6081284,3.8735437,44104,0.7957778754251635,795.7778754251635,False,True
Louis Blanc,43.614645,3.8776294,Peyrou - Arc de Triomphe,43.611415,3.8722575,44203,0.5621652643005862,562.1652643005863,False,True
Louis Blanc,43.614645,3.8776294,Albert 1er - Jardin des Plantes,43.6148176,3.8737832,44102,0.31023070714968154,310.23070714968156,True,True
Louis Blanc,43.614645,3.8776294,Albert 1er - Jardin des Plantes,43.6148246,3.873733,44202,0.31431286949138243,314.31286949138246,True,True
Louis Blanc,43.614645,3.8776294,Jeu de Mail des Abbés,43.6204139,3.8840985,Unknown,0.8262479614179831,826.2479614179831,False,False
Renouvier,43.6031881,3.8678316,Mas Drevon,43.5955627,3.8679574,42117,0.8479663040927325,847.9663040927326,False,False
Renouvier,43.6031881,3.8678316,Rondelet,43.6030665,3.8761818,42125,0.6724944780118892,672.4944780118892,False,True
Renouvier,43.6031881,3.8678316,Nouveau Saint-Roch,43.5994208,3.8756775,42123,0.7580344460853297,758.0344460853297,False,True
Renouvier,43.6031881,3.8678316,Gare Saint-Roch République,43.6051723,3.8797962,43231,0.9883152895926067,988.3152895926067,False,False
Renouvier,43.6031881,3.8678316,Observatoire,43.606427,3.8766896,43233,0.7989992476351889,798.9992476351889,False,True
Renouvier,43.6031881,3.8678316,Plan Cabanes,43.6085497,3.8680755,43121,0.596506062816785,596.506062816785,False,True
Renouvier,43.6031881,3.8678316,Mas Drevon,43.5954543,3.8677984,42253,0.8599634792503245,859.9634792503244,False,False
Renouvier,43.6031881,3.8678316,Nouveau Saint-Roch,43.5992903,3.8756446,42247,0.7639664254105958,763.9664254105958,False,True
Renouvier,43.6031881,3.8678316,Rondelet,43.6031345,3.8759259,42245,0.6517803345091182,651.7803345091182,False,True
Renouvier,43.6031881,3.8678316,Observatoire,43.6063438,3.8768143,43125,0.8038939890671862,803.8939890671862,False,False
Renouvier,43.6031881,3.8678316,Gambetta,43.6055891,3.8739545,43123,0.560653725856949,560.653725856949,False,True
Renouvier,43.6031881,3.8678316,Gambetta - Chaptal,43.6062372,3.8727299,43235,0.520099286604355,520.099286604355,False,True
Renouvier,43.6031881,3.8678316,Gare Saint-Roch République,43.6052424,3.8797132,43127,0.9835824781915442,983.5824781915442,False,False
Renouvier,43.6031881,3.8678316,Arceaux,43.609864,3.8624768,43119,0.858448429523206,858.448429523206,False,False
Renouvier,43.6031881,3.8678316,Plan Cabanes,43.6085626,3.8681304,43237,0.5981011949357578,598.1011949357578,False,True
Renouvier,43.6031881,3.8678316,Arceaux,43.6100217,3.8615025,43239,0.9149162216659283,914.9162216659283,False,False
Renouvier,43.6031881,3.8678316,Saint-Guilhem - Courreau,43.6081132,3.8735064,44204,0.7132240444975071,713.2240444975071,False,True
Renouvier,43.6031881,3.8678316,Saint-Guilhem - Courreau,43.6081284,3.8735437,44104,0.7164468360977602,716.4468360977602,False,True
Renouvier,43.6031881,3.8678316,Peyrou - Arc de Triomphe,43.611415,3.8722575,44203,0.981745635046947,981.745635046947,False,False
Renouvier,43.6031881,3.8678316,Cité Créative - Parc Montcalm,43.6016487,3.8621399,Unknown,0.48922439538256307,489.22439538256305,False,True
Renouvier,43.6031881,3.8678316,Cité Créative - Parc Montcalm,43.6016123,3.8621132,Unknown,0.49266408775370246,492.66408775370246,False,True
Renouvier,43.6031881,3.8678316,Place du 8 Mai 1945,43.6012443,3.8679343,Unknown,0.2162988365920119,216.2988365920119,True,True
Renouvier,43.6031881,3.8678316,Place du 8 Mai 1945,43.6012189,3.8679665,Unknown,0.21923431062968207,219.23431062968208,True,True
Renouvier,43.6031881,3.8678316,Parc Clemenceau,43.6031532,3.8717667,Unknown,0.316877989854721,316.87798985472097,True,True
Renouvier,43.6031881,3.8678316,Parc Clemenceau,43.6033971,3.8721461,Unknown,0.3481792585329661,348.1792585329661,True,True
Renouvier,43.6031881,3.8678316,Gambetta - Saint-Denis,43.6050726,3.8745319,Unknown,0.5787655776625856,578.7655776625857,False,True
Père Soulas,43.6219699,3.855618,Saint-Éloi,43.6269229,3.8657829,41121,0.9862838097378063,986.2838097378062,False,False
Père Soulas,43.6219699,3.855618,Université Montpellier - Triolet,43.6291563,3.8616709,41119,0.9358999354624669,935.8999354624668,False,False
Père Soulas,43.6219699,3.855618,Saint-Éloi,43.6270802,3.8656448,41235,0.9870461120273537,987.0461120273537,False,False
Père Soulas,43.6219699,3.855618,Université Montpellier - Triolet,43.6291152,3.8614592,41237,0.923207861359539,923.207861359539,False,False
Jeu de Mail des Abbés,43.6204066,3.8840474,Corum,43.6142561,3.881957,41131,0.7043033220024784,704.3033220024784,False,True
Jeu de Mail des Abbés,43.6204066,3.8840474,Louis Blanc - Agora de la Danse,43.6147274,3.8782032,41129,0.787480035457227,787.480035457227,False,True
Jeu de Mail des Abbés,43.6204066,3.8840474,Albert 1er - Saint-Charles,43.6164538,3.8741502,41127,0.9099181400155595,909.9181400155595,False,False
Jeu de Mail des Abbés,43.6204066,3.8840474,Corum,43.6144182,3.8818054,42141,0.689905730132625,689.905730132625,False,True
Jeu de Mail des Abbés,43.6204066,3.8840474,Aiguelongue,43.626274,3.8833184,42147,0.6550586222149462,655.0586222149461,False,True
Jeu de Mail des Abbés,43.6204066,3.8840474,Saint-Lazare,43.6267745,3.8887704,42149,0.8036799807786081,803.6799807786082,False,False
Jeu de Mail des Abbés,43.6204066,3.8840474,Jeu de Mail des Abbés,43.6204816,3.8840706,42145,0.008546163579303203,8.546163579303203,True,True
Jeu de Mail des Abbés,43.6204066,3.8840474,Beaux-Arts,43.6170502,3.8835972,42143,0.37497008743478094,374.97008743478096,True,True
Jeu de Mail des Abbés,43.6204066,3.8840474,Les Aubes,43.6139508,3.8883314,42231,0.7963951661114507,796.3951661114506,False,True
Jeu de Mail des Abbés,43.6204066,3.8840474,Aiguelongue,43.6262919,3.8830851,42223,0.6589836507512213,658.9836507512214,False,True
Jeu de Mail des Abbés,43.6204066,3.8840474,Beaux-Arts,43.6169338,3.8834353,42227,0.38928869442645936,389.28869442645936,True,True
Jeu de Mail des Abbés,43.6204066,3.8840474,Corum,43.6141886,3.881667,41225,0.7174732872944186,717.4732872944186,False,True
Jeu de Mail des Abbés,43.6204066,3.8840474,Corum,43.6144479,3.8821386,42229,0.6801617423011,680.1617423011,False,True
Jeu de Mail des Abbés,43.6204066,3.8840474,Jeu de Mail des Abbés,43.6203407,3.884074,42225,0.007634178179228507,7.634178179228507,True,True
Jeu de Mail des Abbés,43.6204066,3.8840474,Louis Blanc - Agora de la Danse,43.6147682,3.8780174,41227,0.7929139174052905,792.9139174052905,False,True
Jeu de Mail des Abbés,43.6204066,3.8840474,Albert 1er - Saint-Charles,43.6166028,3.8739949,41229,0.9130916548027614,913.0916548027615,False,False
Jeu de Mail des Abbés,43.6204066,3.8840474,Saint-Lazare,43.6267545,3.8885806,42221,0.7945907837596266,794.5907837596266,False,True
Jeu de Mail des Abbés,43.6204066,3.8840474,Les Aubes,43.61399,3.8881044,42139,0.7846885075011784,784.6885075011784,False,True
Jeu de Mail des Abbés,43.6204066,3.8840474,Aiguelongue,43.626303,3.8832003,Unknown,0.6591857785697882,659.1857785697882,False,True
Jeu de Mail des Abbés,43.6204066,3.8840474,Jeu de Mail des Abbés,43.6204066,3.8840474,Unknown,0.0,0.0,True,True
Jeu de Mail des Abbés,43.6204066,3.8840474,Aiguelongue,43.6262633,3.8832078,Unknown,0.6547325921558295,654.7325921558295,False,True
Jeu de Mail des Abbés,43.6204066,3.8840474,Jeu de Mail des Abbés,43.6204139,3.8840985,Unknown,0.004192718824996009,4.192718824996009,True,True
Voltaire,43.6037185,3.8889694,Rives du Lez,43.6040961,3.8948979,41145,0.479199926254687,479.199926254687,False,True
