code_commune,nom,population,surface_km2,M_per_km2,I_per_km2,D_log,M_z,I_z,D_z,IMD4_national,insee_part_velo
33303,Nérigean,839.0,10.2994,0.0,0.0,4.400125065355539,-0.15221644000205786,-0.32446441875437054,0.4282094076589095,-0.11571036673950746,0.589676320518722
33304,Neuffons,154.0,4.6932,0.0,0.0,3.4908379498462976,-0.15221644000205786,-0.32446441875437054,-0.24509588408161886,-0.1553446046232401,1.36986301369863
33305,Le Nizan,506.0,15.2446,0.0,0.7223541450743214,3.502311327302329,-0.15221644000205786,0.6751141554599229,-0.23660012336586736,-0.08484968532293911,1.34092586942792
33306,Noaillac,552.0,7.9834,0.0,0.0,4.2361836603924585,-0.15221644000205786,-0.32446441875437054,0.30681473086840017,-0.12285628636431273,0.478846840012396
33307,Noaillan,1717.0,31.8875,0.0,0.023582908663269307,3.986119777429546,-0.15221644000205786,-0.2918308824506074,0.12164842552839894,-0.13147099310038077,0.835604451145995
33308,Omet,280.0,2.6165,0.0,0.0,4.672952056339124,-0.15221644000205786,-0.32446441875437054,0.6302312483137344,-0.10381831451825667,1.46881340310529
33309,Ordonnac,476.0,10.1356,0.0,0.0,3.8493638752904102,-0.15221644000205786,-0.32446441875437054,0.020383961294280824,-0.13971708546656628,0.553214305663115
33310,Origne,187.0,22.3099,0.0,0.0,2.126078090715126,-0.15221644000205786,-0.32446441875437054,-1.255667813931797,-0.21483210421315874,0.0
33311,Paillet,1175.0,2.4516,0.0,1.0442160221895904,6.17228255394882,-0.15221644000205786,1.1204998965325585,1.7404495070902257,0.06271753489289311,0.375153869761841
33312,Parempuyre,10672.0,21.8958,0.04567085925154596,0.750691913517661,6.189083930547161,0.42399720684170866,0.7143273673867317,1.7528905233316723,0.4824397989533655,2.3024835363521
33314,Pauillac,5190.0,31.375,0.03187250996015936,0.016892430278884464,5.108477578707986,0.24990814226285826,-0.30108902665851095,0.9527274476960214,0.22905344982545012,1.52710504967802
33315,Les Peintures,1620.0,13.169,0.0,0.0,4.812315845498347,-0.15221644000205786,-0.32446441875437054,0.7334267903129902,-0.097743690257446,1.76607844434308
33316,Pellegrue,923.0,38.121,0.0,0.0,3.186863923112345,-0.15221644000205786,-0.32446441875437054,-0.47018135737244443,-0.16859430175471465,0.60833240857544
33317,Périssac,1184.0,12.1928,0.0,0.0,4.575808201854448,-0.15221644000205786,-0.32446441875437054,0.5582985549224144,-0.10805264553638844,0.531304333672307
33318,Pessac,67339.0,38.6738,0.3878594810957289,3.889015302349394,7.462332474407929,4.741274283134178,5.057073705623685,2.6957005199324264,4.194416858417788,7.11804112429932
33319,Pessac-sur-Dordogne,448.0,7.7774,0.0,0.0,4.053571140310047,-0.15221644000205786,-0.32446441875437054,0.17159454132386723,-0.13081604730015395,1.61236131531278
33320,Petit-Palais-et-Cornemps,740.0,14.246300000000002,0.0,0.0,3.9501529623210323,-0.15221644000205786,-0.32446441875437054,0.09501586192272958,-0.13532386512579558,0.291545189504373
33321,Peujard,2195.0,11.0076,0.0,0.0,5.295351382187799,-0.15221644000205786,-0.32446441875437054,1.0911030153517567,-0.07668901452202188,0.481737092468131
33322,Le Pian-Médoc,7292.0,30.1662,0.0,0.1920692695798609,5.487811043493698,-0.15221644000205786,-0.05868297630516178,1.2336147767015027,-0.049688867823035526,1.00373249246013
33323,Le Pian-sur-Garonne,981.0,6.3988,0.15627930236919424,0.17972119772457334,5.03246198678006,1.8195061905789487,-0.07576998015717684,0.8964397257797185,1.460316159758627,0.757054058311392
33324,Pineuilh,4490.0,17.3254,0.0,0.05835363108499661,5.5574343479037696,-0.15221644000205786,-0.24371588320860102,1.2851691630863895,-0.05961091391935684,2.92262579273418
33325,Plassac,924.0,15.0734,0.0,0.004643942308968117,4.115780470647991,-0.15221644000205786,-0.31803822841049956,0.21765905779808806,-0.12765446155877014,0.547019558364944
33326,Pleine-Selve,223.0,4.2564,0.0,0.0,3.9587480388746794,-0.15221644000205786,-0.32446441875437054,0.1013803098817711,-0.13494922074455923,0.0
33327,Podensac,3269.0,8.4163,0.11881705737675702,0.0,5.962069104976341,1.3468578288051074,-0.32446441875437054,1.5847914919550061,1.1164083724486438,1.60794951271025
33328,Pomerol,608.0,6.2808,0.0,0.0,4.572677521064258,-0.15221644000205786,-0.32446441875437054,0.5559803609143481,-0.10818910644632548,1.81159420289855
33329,Pompéjac,277.0,9.6344,0.0,0.0,3.3586774792232053,-0.15221644000205786,-0.32446441875437054,-0.34295754154017805,-0.16110524880499355,2.57077664089322
